Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,66.016098,66.528801,61.363400,29.977556,61.775101,4759122
2000-01-04,60.982800,61.479900,58.955502,29.589293,60.974998,5017857
2000-01-05,59.227299,63.639301,58.800098,30.248922,62.334301,5950909
2000-01-06,62.326599,64.385002,62.062500,31.097023,64.082001,3857224
2000-01-07,64.470398,66.412300,63.421799,32.039371,66.023903,5869651
2000-01-10,66.769600,66.831703,63.499500,31.213875,64.322800,3865162
2000-01-11,64.462601,65.053001,63.817902,31.323215,64.548103,3652564
2000-01-12,64.074303,64.291702,62.489700,30.380863,62.606201,3462018
2000-01-13,62.916901,65.713203,62.722698,31.492819,64.897598,5141213
2000-01-14,65.705399,66.326797,64.952003,31.700117,65.324799,4478425
2000-01-17,65.744301,67.150200,65.744301,32.540703,67.056999,4366514
2000-01-18,67.336601,69.363899,65.829697,32.058243,66.062798,5684792
2000-01-19,65.946198,65.969498,63.942200,31.964006,65.868599,3331888
2000-01-20,66.326797,66.326797,64.509201,31.718994,65.363701,2175960
2000-01-21,64.850998,65.355904,63.771301,31.100807,64.089798,3261484
2000-01-24,64.082001,64.151901,62.023602,30.380863,62.606201,2206568
2000-01-25,61.945999,61.945999,60.275902,29.551636,60.897400,3857962
2000-01-26,61.751801,62.823700,60.827400,29.951157,61.720699,3403424
2000-01-27,61.743999,62.761600,60.408001,29.853130,61.518700,3125691
2000-01-28,61.363400,63.305302,60.400200,29.604378,61.006100,3561848
2000-01-31,60.237099,60.827400,59.460400,29.023907,59.809898,2513166
2000-02-01,60.780800,61.285702,59.553600,29.740068,61.285702,4099791
2000-02-02,61.674099,64.082001,61.643002,31.055586,63.996601,4399271
2000-02-03,64.462601,65.550102,63.616001,31.296804,64.493698,4049482
2000-02-04,65.161697,65.340401,61.790600,31.247801,64.392700,4631850
2000-02-07,64.392700,64.392700,62.800400,30.983961,63.848999,1832727
2000-02-08,63.693600,64.315002,62.629501,31.210094,64.315002,2379388
2000-02-09,64.074303,65.946198,63.297501,31.398569,64.703400,4736667
2000-02-10,64.074303,66.451103,63.926701,32.209019,66.373497,3998059
2000-02-11,66.792900,66.792900,65.286003,32.322083,66.606499,4418304
2000-02-14,65.247200,65.961800,63.592701,31.888597,65.713203,2694537
2000-02-15,64.897598,66.179298,62.916901,30.531635,62.916901,2865187
2000-02-16,64.625801,64.781097,62.279999,30.674892,63.212101,3983782
2000-02-17,62.450901,63.149899,59.809898,30.305502,62.450901,5749973
2000-02-18,62.295502,63.600399,61.674099,30.362036,62.567402,3172773
2000-02-21,62.606201,66.645302,62.575100,32.122303,66.194801,3703338
2000-02-22,66.412300,69.907700,66.256897,33.501865,69.037697,6184625
2000-02-23,69.635803,70.140701,68.897903,33.622517,69.286301,3230346
2000-02-24,69.325104,70.063004,67.103600,32.981712,67.965797,2513411
2000-02-25,68.354202,69.830002,67.227898,33.652641,69.348396,2179224
2000-02-28,69.130898,69.130898,66.878304,33.136269,68.284302,1936501
2000-02-29,68.781403,68.781403,67.080299,33.170193,68.354202,1418264
2000-03-01,68.354202,69.006599,65.480202,32.412540,66.792900,2493736
2000-03-02,66.715202,68.424103,64.633499,33.151321,68.315300,2479582
2000-03-03,68.354202,69.674599,67.157997,32.797024,67.585197,2317770
2000-03-06,68.121101,68.198799,66.225899,32.763096,67.515297,1381934
2000-03-07,72.975800,73.791397,69.674599,35.771030,73.713799,11287103
2000-03-08,73.488503,74.296303,70.381500,34.960587,72.043701,6748127
2000-03-09,70.684402,71.057297,62.722698,30.460012,62.769299,14225548
2000-03-10,62.233398,64.082001,57.130100,28.175802,58.062199,13957507
2000-03-13,58.062199,58.062199,58.062199,28.175802,58.062199,0
2000-03-14,57.005798,58.093300,56.508701,27.501076,56.671799,4790426
2000-03-15,55.933899,58.800098,55.933899,27.218357,56.089199,3512464
2000-03-16,57.091301,57.596100,55.693100,27.572708,56.819401,3937077
2000-03-17,58.209801,60.027401,57.650501,28.081558,57.868000,32515451
2000-03-20,58.256401,58.807899,55.926102,27.233454,56.120300,3194924
2000-03-21,56.314499,56.493198,55.289200,26.996016,55.631001,2715252
2000-03-22,56.314499,57.370899,55.460098,27.078899,55.801800,3857249
2000-03-23,55.770802,56.003799,54.155102,26.498466,54.605701,3291093
2000-03-24,54.535801,56.330101,54.528000,27.335264,56.330101,2987735
2000-03-27,55.848499,56.120300,55.149399,26.837667,55.304699,1782828
2000-03-28,55.320301,56.897099,55.141602,27.327696,56.314499,2834872
2000-03-29,56.392200,56.702900,55.312500,27.007322,55.654301,2567487
2000-03-30,55.654301,55.988300,53.712399,26.464552,54.535801,3288154
2000-03-31,54.737701,54.830898,53.401699,26.083803,53.751202,2526744
2000-04-03,54.364899,57.557301,53.626900,27.881777,57.456299,4773056
2000-04-04,57.495201,59.848701,57.487400,28.956057,59.670101,4738395
2000-04-05,59.421501,64.043198,56.198002,30.158468,62.147900,13200085
2000-04-06,62.124599,62.373199,59.033100,29.212379,60.198299,7496254
2000-04-07,60.571098,61.363400,59.048698,29.438515,60.664299,3157908
2000-04-10,61.161400,61.176998,59.188499,28.948494,59.654499,2405679
2000-04-11,59.910900,60.275902,59.040901,29.212379,60.198299,2301551
2000-04-12,59.662300,60.780800,59.662300,29.306618,60.392502,1634752
2000-04-13,59.654499,61.052700,59.654499,29.042732,59.848701,1779634
2000-04-14,59.732201,61.635300,59.522499,29.118149,60.004101,2825162
2000-04-17,58.178699,58.217499,56.159199,27.855423,57.402000,4660442
2000-04-18,58.023399,58.101002,56.469898,27.666950,57.013599,1829386
2000-04-19,57.417500,57.596100,56.625198,27.723482,57.130100,1972635
