Date,Open,High,Low,Close,Adj Close,Volume
2000-06-05,23.395000,23.594999,23.155001,17.026672,23.334999,2048864
2000-06-06,23.580000,23.580000,22.010000,16.234987,22.250000,5064912
2000-06-07,22.434999,22.975000,22.065001,16.672789,22.850000,3912054
2000-06-08,22.950001,22.950001,22.075001,16.362680,22.424999,2943228
2000-06-09,22.500000,22.725000,21.855000,16.417406,22.500000,2481370
2000-06-12,22.700001,22.750000,22.309999,16.333494,22.385000,350436
2000-06-13,22.350000,22.445000,21.780001,16.140133,22.120001,2930990
2000-06-14,22.125000,22.150000,21.045000,15.647613,21.445000,5035872
2000-06-15,21.400000,21.500000,20.405001,15.242648,20.889999,6106854
2000-06-16,20.900000,21.030001,20.160000,13.133923,18.000000,24992132
2000-06-19,20.145000,21.000000,20.075001,15.322912,21.000000,4066234
2000-06-20,21.000000,21.000000,20.299999,14.983619,20.535000,2646300
2000-06-21,20.600000,20.825001,20.000000,14.593249,20.000000,2872588
2000-06-22,20.150000,20.150000,19.700001,14.585950,19.990000,1999964
2000-06-23,19.750000,20.129999,19.735001,14.337866,19.650000,2680376
2000-06-26,20.000000,20.549999,19.905001,14.775664,20.250000,3508414
2000-06-27,20.334999,20.809999,20.299999,14.958079,20.500000,3403842
2000-06-28,20.650000,21.094999,20.455000,15.370338,21.065001,3269624
2000-06-29,20.975000,21.090000,20.629999,15.162385,20.780001,2675166
2000-06-30,21.000000,21.325001,20.764999,15.439656,21.160000,3351380
2000-07-03,21.219999,21.650000,20.900000,15.651260,21.450001,2540592
2000-07-04,21.575001,21.910000,21.575001,15.833676,21.700001,1754774
2000-07-05,21.905001,21.975000,21.280001,15.651260,21.450001,2829958
2000-07-06,21.600000,21.600000,21.205000,15.399526,21.105000,2815934
2000-07-07,21.105000,21.105000,21.105000,15.399526,21.105000,0
2000-07-10,21.250000,21.565001,21.040001,15.341153,21.025000,1804322
2000-07-11,21.475000,21.545000,21.075001,15.319263,20.995001,2722162
2000-07-12,21.299999,22.309999,21.200001,15.888399,21.775000,5892842
2000-07-13,21.775000,21.775000,21.775000,15.888399,21.775000,0
2000-07-14,22.299999,22.375000,21.750000,15.924882,21.825001,3500172
2000-07-17,22.020000,22.200001,21.715000,16.012444,21.945000,2322478
2000-07-18,21.900000,22.100000,21.670000,16.143780,22.125000,1324338
2000-07-19,22.100000,22.100000,21.410000,15.870158,21.750000,3228586
2000-07-20,21.700001,22.075001,21.700001,16.052572,22.000000,2174850
2000-07-21,22.000000,22.315001,21.855000,16.016092,21.950001,2582826
2000-07-24,22.025000,22.465000,22.000000,16.326197,22.375000,1869538
2000-07-25,22.315001,22.500000,22.059999,16.307955,22.350000,1571934
2000-07-26,22.525000,22.750000,22.110001,16.395514,22.469999,1869576
2000-07-27,22.350000,22.475000,22.065001,16.180264,22.174999,1874078
2000-07-28,22.025000,22.424999,21.910000,16.213100,22.219999,1949604
2000-07-31,22.344999,22.625000,21.900000,16.143780,22.125000,2185176
2000-08-01,22.500000,22.549999,22.049999,16.307955,22.350000,2218674
2000-08-02,22.395000,22.549999,21.875000,16.143780,22.125000,1492824
2000-08-03,22.209999,22.485001,22.000000,16.329845,22.379999,2372684
2000-08-04,22.445000,22.639999,22.030001,16.362680,22.424999,2348100
2000-08-07,22.555000,22.875000,22.275000,16.435648,22.525000,2341468
2000-08-08,22.055000,22.225000,20.950001,15.432359,21.150000,14515604
2000-08-09,21.325001,21.445000,20.475000,15.290074,20.955000,10978004
2000-08-10,20.825001,21.145000,20.785000,15.341153,21.025000,3692890
2000-08-11,21.150000,21.270000,20.820000,15.275484,20.934999,3167438
2000-08-14,21.150000,21.250000,20.950001,15.410474,21.120001,2215326
2000-08-15,21.235001,21.254999,20.855000,15.432359,21.150000,2281430
2000-08-16,21.049999,21.400000,20.895000,15.279134,20.940001,3195010
2000-08-17,20.955000,21.094999,20.490000,15.104013,20.700001,4110206
2000-08-18,20.764999,20.950001,20.615000,15.176979,20.799999,2868626
2000-08-21,20.850000,21.000000,20.700001,15.257242,20.910000,2428012
2000-08-22,21.075001,21.450001,20.950001,15.501678,21.245001,3965372
2000-08-23,21.375000,21.375000,20.875000,15.388580,21.090000,2835566
2000-08-24,21.125000,21.209999,20.969999,15.315615,20.990000,2650686
2000-08-25,21.094999,21.250000,20.850000,15.377637,21.075001,3093964
2000-08-28,21.125000,21.570000,21.100000,15.625721,21.415001,3027296
2000-08-29,21.500000,21.500000,21.110001,15.541813,21.299999,2655268
2000-08-30,21.350000,21.480000,21.055000,15.414117,21.125000,2836572
2000-08-31,21.250000,21.400000,20.875000,15.228055,20.870001,3105604
2000-09-01,21.145000,21.200001,20.924999,15.363042,21.055000,3043270
2000-09-04,21.150000,21.475000,21.094999,15.596536,21.375000,2621554
2000-09-05,21.350000,21.950001,21.275000,15.968663,21.885000,4090620
2000-09-06,21.900000,22.145000,21.549999,15.990553,21.915001,3145646
2000-09-07,21.950001,21.950001,21.080000,15.541813,21.299999,3723408
2000-09-08,21.420000,21.420000,20.584999,15.275484,20.934999,5619156
2000-09-11,21.045000,21.174999,20.799999,15.333853,21.014999,1914930
2000-09-12,21.094999,21.100000,20.490000,15.136848,20.745001,4579054
2000-09-13,20.745001,20.745001,20.745001,15.136848,20.745001,0
2000-09-14,20.645000,21.075001,20.600000,15.140493,20.750000,3752674
2000-09-15,20.850000,20.850000,20.465000,15.209811,20.844999,11956332
2000-09-18,20.745001,20.745001,20.260000,14.907003,20.430000,2802534
2000-09-19,20.250000,20.674999,20.250000,15.049287,20.625000,5153608
2000-09-20,20.695000,20.695000,20.030001,14.666216,20.100000,2744798
2000-09-21,20.174999,20.174999,19.250000,14.440019,19.790001,5271126
2000-09-22,19.500000,20.500000,19.375000,14.826741,20.320000,4874432
2000-09-25,20.540001,20.575001,19.950001,14.775664,20.250000,2672798
2000-09-26,20.225000,20.475000,20.025000,14.775664,20.250000,2061874
2000-09-27,20.155001,20.250000,19.969999,14.629730,20.049999,2169644
2000-09-28,20.270000,20.270000,19.775000,14.764721,20.235001,2197560
2000-09-29,20.250000,20.299999,19.875000,14.629730,20.049999,2025866
2000-10-02,19.934999,20.500000,19.934999,14.793907,20.275000,2530744
2000-10-03,20.275000,20.275000,20.275000,14.793907,20.275000,0
2000-10-04,20.350000,21.200001,20.350000,15.279134,20.940001,4873200
2000-10-05,20.850000,21.355000,20.725000,15.578293,21.350000,3593712
2000-10-06,21.395000,21.995001,21.200001,15.669499,21.475000,4348488
2000-10-09,21.334999,21.500000,20.750000,15.202514,20.834999,2557096
2000-10-10,21.070000,21.100000,20.670000,15.392228,21.094999,2507610
2000-10-11,21.010000,21.184999,20.504999,15.209811,20.844999,3527116
2000-10-12,20.584999,20.945000,20.004999,14.775664,20.250000,3284038
2000-10-13,20.250000,20.250000,20.250000,14.775664,20.250000,0
2000-10-16,20.250000,20.250000,20.250000,14.775664,20.250000,0
2000-10-17,20.250000,20.250000,20.250000,14.775664,20.250000,0
2000-10-18,20.250000,20.250000,20.250000,14.775664,20.250000,0
2000-10-19,20.250000,20.250000,20.250000,14.775664,20.250000,0
2000-10-20,20.250000,20.250000,20.250000,14.775664,20.250000,0
2000-10-23,20.049999,20.495001,20.049999,14.848633,20.350000,2584658
2000-10-24,20.350000,20.350000,20.350000,14.848633,20.350000,0
2000-10-25,20.799999,21.395000,20.705000,15.468845,21.200001,3799744
2000-10-26,21.105000,21.700001,21.025000,15.326560,21.004999,2332762
2000-10-27,21.100000,21.969999,21.100000,15.870158,21.750000,4622162
2000-10-30,21.549999,22.594999,21.549999,16.446592,22.540001,3518510
2000-10-31,22.540001,22.540001,22.540001,16.446592,22.540001,0
2000-11-01,23.305000,23.305000,22.750000,16.691029,22.875000,2104912
2000-11-02,23.004999,23.174999,22.620001,16.727510,22.924999,3008640
2000-11-03,22.700001,23.045000,22.525000,16.753048,22.959999,2314372
2000-11-06,23.049999,23.049999,22.340000,16.603468,22.754999,3236058
2000-11-07,22.549999,22.655001,22.219999,16.307955,22.350000,3896054
2000-11-08,22.500000,22.674999,21.950001,16.125542,22.100000,3947470
2000-11-09,21.500000,21.790001,21.325001,15.870158,21.750000,4644080
2000-11-10,21.655001,22.219999,21.625000,16.089058,22.049999,3761612
2000-11-13,21.725000,21.725000,21.305000,15.676796,21.485001,3177804
2000-11-14,21.485001,21.485001,21.485001,15.676796,21.485001,0
2000-11-15,21.995001,22.049999,21.629999,16.162024,22.150000,1721988
2000-11-16,21.945000,21.945000,21.555000,15.870158,21.750000,2256942
2000-11-17,21.799999,21.900000,21.375000,15.618423,21.405001,2210746
2000-11-20,21.400000,22.000000,21.275000,15.523568,21.275000,2346438
2000-11-21,21.275000,21.809999,21.275000,15.819080,21.680000,2406572
2000-11-22,21.674999,21.900000,21.219999,15.647613,21.445000,2215782
2000-11-23,21.430000,21.809999,21.375000,15.687741,21.500000,1831216
2000-11-24,21.500000,21.995001,21.500000,15.932178,21.834999,2378614
2000-11-27,21.750000,22.200001,21.750000,15.954069,21.865000,1918898
2000-11-28,21.754999,22.500000,21.754999,16.143780,22.125000,3035030
2000-11-29,22.100000,22.450001,21.825001,16.169323,22.160000,1846788
2000-11-30,21.785000,22.264999,21.750000,15.870158,21.750000,1611642
2000-12-01,22.000000,22.235001,21.600000,16.096352,22.059999,2975006
2000-12-04,22.135000,22.135000,21.700001,16.016092,21.950001,1491322
2000-12-05,22.100000,23.215000,22.100000,16.851553,23.094999,6302236
2000-12-06,23.125000,23.910000,22.504999,17.026672,23.334999,7933878
2000-12-07,23.375000,23.875000,23.219999,17.216385,23.594999,3665160
2000-12-08,23.799999,24.299999,23.660000,17.493658,23.975000,5028002
2000-12-11,23.825001,24.200001,23.225000,17.147068,23.500000,3899836
2000-12-12,23.639999,23.750000,22.525000,16.709269,22.900000,4614850
2000-12-13,22.775000,23.250000,22.775000,16.745752,22.950001,4143530
2000-12-14,23.000000,23.270000,22.924999,16.826015,23.059999,3575932
2000-12-15,23.250000,23.725000,23.004999,16.800476,23.025000,11129986
2000-12-18,23.375000,23.809999,23.254999,17.311243,23.725000,3968324
2000-12-19,23.950001,24.075001,23.400000,17.201794,23.575001,3865948
2000-12-20,23.150000,24.100000,23.150000,17.220034,23.600000,4803590
2000-12-21,23.325001,23.775000,23.325001,16.928171,23.200001,3920200
2000-12-22,23.500000,23.500000,23.025000,17.001133,23.299999,1491582
2000-12-25,null,null,null,null,null,null
2000-12-26,null,null,null,null,null,null
2000-12-27,23.299999,23.900000,23.250000,17.358669,23.790001,1971218
2000-12-28,23.799999,24.165001,23.799999,17.453527,23.920000,1940726
2000-12-29,24.125000,24.320000,23.855000,17.573921,24.084999,1151748
2001-01-01,24.084999,24.084999,24.084999,17.573921,24.084999,0
2001-01-02,24.450001,24.594999,23.705000,17.752689,24.330000,2504886
2001-01-03,24.150000,24.200001,23.309999,17.511898,24.000000,4508000
2001-01-04,24.125000,24.615000,23.530001,17.931454,24.575001,5788248
2001-01-05,24.575001,24.575001,24.575001,17.931454,24.575001,0
2001-01-08,24.645000,24.645000,24.110001,17.847542,24.459999,2767862
2001-01-09,24.250000,24.350000,23.674999,17.548380,24.049999,2995984
2001-01-10,23.945000,23.945000,22.660000,16.836962,23.075001,5012648
2001-01-11,23.049999,23.295000,22.725000,16.909925,23.174999,2713722
2001-01-12,23.250000,23.400000,22.924999,16.826015,23.059999,4032452
2001-01-15,23.254999,23.500000,23.125000,17.023024,23.330000,2958216
2001-01-16,23.299999,23.860001,23.225000,17.293001,23.700001,4672874
2001-01-17,23.895000,23.895000,23.010000,17.085047,23.415001,4235816
2001-01-18,23.150000,23.155001,22.705000,16.873444,23.125000,3992596
2001-01-19,23.200001,23.200001,21.950001,16.125542,22.100000,6785738
2001-01-22,22.250000,22.875000,22.184999,16.636303,22.799999,3506970
2001-01-23,22.900000,23.035000,22.775000,16.782236,23.000000,2308992
2001-01-24,23.125000,23.125000,22.325001,16.457537,22.555000,4494748
2001-01-25,22.365000,22.775000,22.225000,16.446592,22.540001,3969520
2001-01-26,22.450001,23.010000,22.450001,16.680088,22.860001,2699392
2001-01-29,22.995001,23.115000,22.725000,16.782236,23.000000,1887658
2001-01-30,23.049999,23.170000,22.750000,16.928171,23.200001,2826862
2001-01-31,23.150000,23.690001,23.065001,17.165306,23.525000,4611708
2001-02-01,23.455000,24.110001,23.455000,17.457172,23.924999,4895514
2001-02-02,24.049999,24.120001,23.825001,17.511898,24.000000,2757124
2001-02-05,23.754999,24.125000,23.750000,17.610403,24.135000,1905758
2001-02-06,24.145000,24.195000,23.650000,17.435284,23.895000,2966258
2001-02-07,23.775000,23.900000,23.590000,17.329481,23.750000,2399932
2001-02-08,23.790001,23.920000,23.575001,17.329481,23.750000,1829982
2001-02-09,23.635000,23.695000,23.275000,17.077749,23.405001,2541378
2001-02-12,23.469999,23.469999,23.115000,17.037619,23.350000,1861948
2001-02-13,23.370001,23.370001,23.035000,16.982891,23.275000,2547728
2001-02-14,23.225000,23.799999,23.200001,17.165306,23.525000,4274232
2001-02-15,23.525000,23.525000,23.525000,17.165306,23.525000,0
2001-02-16,23.950001,24.195000,23.465000,17.128828,23.475000,6390708
2001-02-19,23.500000,24.309999,23.500000,17.566624,24.075001,3763656
2001-02-20,24.120001,24.200001,23.775000,17.490007,23.969999,3469180
2001-02-21,23.875000,24.065001,23.559999,17.384209,23.825001,2534240
2001-02-22,23.850000,23.975000,23.500000,17.201794,23.575001,3513120
2001-02-23,23.575001,23.959999,23.225000,16.964653,23.250000,3131662
2001-02-26,23.575001,24.100000,23.500000,17.497305,23.980000,3839260
2001-02-27,24.094999,24.450001,23.905001,17.661480,24.205000,4168656
2001-02-28,24.299999,24.549999,24.049999,17.862137,24.480000,4646780
2001-03-01,24.500000,24.549999,24.250000,17.829300,24.434999,2883926
2001-03-02,24.445000,24.445000,24.055000,17.708908,24.270000,2471734
2001-03-05,24.250000,24.795000,24.250000,18.051849,24.740000,3568046
2001-03-06,24.725000,24.975000,24.674999,18.048201,24.735001,4999394
2001-03-07,24.690001,25.500000,24.665001,18.405735,25.225000,8130234
2001-03-08,25.245001,25.290001,24.850000,18.307228,25.090000,4901890
2001-03-09,25.025000,25.040001,24.590000,18.143053,24.865000,4615620
2001-03-12,24.700001,24.900000,24.525000,18.015368,24.690001,2344912
2001-03-13,24.500000,24.559999,24.105000,17.621347,24.150000,4946128
2001-03-14,null,null,null,null,null,null
2001-03-15,23.500000,23.915001,23.155001,17.293001,23.700001,5009148
2001-03-16,23.500000,23.900000,23.049999,16.537802,22.665001,40806448
2001-03-19,23.150000,23.395000,23.055000,16.909925,23.174999,4752198
2001-03-20,23.254999,23.420000,22.980000,17.019375,23.325001,4311680
2001-03-21,23.174999,23.424999,22.360001,16.431999,22.520000,4015216
2001-03-22,22.260000,22.459999,20.850000,15.673150,21.480000,7136298
2001-03-23,21.500000,21.695000,21.150000,15.669499,21.475000,6109420
2001-03-26,21.650000,22.165001,21.500000,16.041628,21.985001,3855572
2001-03-27,22.250000,23.035000,21.900000,16.807772,23.035000,4306050
2001-03-28,23.049999,23.049999,22.405001,16.618063,22.775000,7456446
2001-03-29,22.775000,23.025000,22.355000,16.800476,23.025000,3735736
2001-03-30,22.945000,22.955000,22.330000,16.512260,22.629999,3299250
2001-04-02,22.415001,22.650000,21.674999,16.428349,22.514999,4994086
2001-04-03,22.200001,22.209999,21.610001,15.983256,21.905001,4633312
2001-04-04,21.725000,22.219999,21.375000,16.052572,22.000000,3834092
2001-04-05,22.100000,22.375000,21.705000,16.151079,22.135000,4196098
2001-04-06,22.250000,22.500000,21.900000,16.264179,22.290001,2676816
2001-04-09,22.395000,23.209999,22.219999,16.705622,22.895000,3311828
2001-04-10,23.219999,23.344999,22.799999,16.698324,22.885000,2772968
2001-04-11,22.875000,23.500000,22.760000,16.968300,23.254999,3583150
2001-04-12,23.200001,23.950001,23.200001,17.293001,23.700001,4348830
2001-04-13,23.700001,23.700001,23.700001,17.293001,23.700001,0
2001-04-16,23.700001,23.700001,23.700001,17.293001,23.700001,0
2001-04-17,23.924999,24.100000,23.475000,17.351374,23.780001,3573130
2001-04-18,24.025000,24.325001,23.799999,17.537437,24.035000,3201236
2001-04-19,24.295000,24.775000,23.945000,18.004419,24.674999,5748824
2001-04-20,24.650000,24.850000,24.340000,17.913214,24.549999,3790276
2001-04-23,24.350000,24.500000,24.025000,17.657833,24.200001,3404364
2001-04-24,24.049999,24.860001,24.049999,17.986179,24.650000,4920458
2001-04-25,24.525000,24.525000,23.844999,17.639589,24.174999,5318720
2001-04-26,24.174999,24.950001,24.004999,17.986179,24.650000,7688874
2001-04-27,23.455000,24.270000,23.455000,18.059145,24.750000,7101060
2001-04-30,24.254999,24.299999,24.000000,17.770929,24.355000,3286316
2001-05-01,24.355000,24.355000,24.355000,17.770929,24.355000,0
2001-05-02,24.075001,24.200001,23.315001,17.238277,23.625000,5033806
2001-05-03,23.379999,23.555000,22.680000,16.563337,22.700001,4815550
2001-05-04,23.295000,23.850000,23.295000,17.110586,23.450001,4817336
2001-05-07,23.450001,23.450001,23.450001,17.110586,23.450001,0
2001-05-08,23.695000,23.885000,23.459999,17.220034,23.600000,2166270
2001-05-09,23.799999,24.379999,23.799999,17.588512,24.105000,3328164
2001-05-10,24.105000,24.105000,24.105000,17.588512,24.105000,0
2001-05-11,24.150000,24.490000,24.150000,17.719852,24.285000,2538492
2001-05-14,24.275000,24.275000,23.840000,17.475418,23.950001,2608418
2001-05-15,23.860001,23.975000,23.625000,17.475418,23.950001,2080298
2001-05-16,23.809999,24.600000,23.510000,17.752689,24.330000,3823828
2001-05-17,24.650000,24.825001,24.485001,17.956993,24.610001,4760044
2001-05-18,24.650000,24.950001,24.535000,18.175894,24.910000,4534160
2001-05-21,24.924999,25.000000,24.655001,18.219673,24.969999,2564080
2001-05-22,24.950001,25.049999,24.750000,18.223320,24.975000,3355788
2001-05-23,24.750000,24.834999,24.580000,18.004419,24.674999,2355048
2001-05-24,24.555000,24.840000,24.250000,17.803762,24.400000,3017530
2001-05-25,24.400000,24.445000,23.924999,17.562975,24.070000,3047616
2001-05-28,24.100000,24.295000,24.014999,17.621347,24.150000,1398512
2001-05-29,24.245001,24.245001,23.500000,17.201794,23.575001,3760252
2001-05-30,23.700001,23.795000,23.340000,17.110586,23.450001,2642938
2001-05-31,23.424999,24.000000,23.299999,17.333130,23.754999,3438470
2001-06-01,23.950001,23.990000,23.570000,17.238277,23.625000,2759650
2001-06-04,23.625000,23.905001,23.575001,17.376913,23.815001,768850
2001-06-05,23.680000,23.940001,23.549999,16.234987,22.250000,2491266
2001-06-06,23.750000,23.834999,23.450001,17.110586,23.450001,2985064
2001-06-07,23.400000,23.870001,23.400000,17.041267,23.355000,2999200
2001-06-08,23.559999,23.799999,23.250000,16.431999,22.520000,2132170
2001-06-11,23.299999,23.514999,23.049999,16.855204,23.100000,1944092
2001-06-12,23.455000,23.465000,23.139999,16.909925,23.174999,2967398
2001-06-13,23.415001,23.420000,23.000000,16.833313,23.070000,2631922
2001-06-14,23.049999,23.049999,22.540001,16.654545,22.825001,2500812
2001-06-15,22.825001,22.825001,22.825001,16.654545,22.825001,0
2001-06-18,22.325001,22.719999,22.299999,16.311604,22.355000,2972198
2001-06-19,22.280001,22.680000,22.219999,16.056223,22.004999,2887168
2001-06-20,22.250000,22.365000,21.785000,16.333494,22.385000,3847650
2001-06-21,21.375000,21.980000,21.139999,16.052572,22.000000,13967978
2001-06-22,21.860001,21.900000,21.434999,16.008795,21.940001,5730140
2001-06-25,21.700001,21.815001,21.389999,15.957719,21.870001,3451540
2001-06-26,21.725000,21.995001,21.440001,16.052572,22.000000,3393332
2001-06-27,21.844999,22.160000,21.639999,15.972312,21.889999,3491086
2001-06-28,21.860001,22.655001,21.750000,16.599821,22.750000,6896892
2001-06-29,22.674999,23.440001,22.549999,17.037619,23.350000,6849870
